Universidad Mayor de San Andres                                                          ESTACION DE PATACAMAYA
IIF LABORATORIO DE METEOROLOGIA
                                         REPORTE DIARIO DE MEDIAS HORARIAS (2014)

ÚÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄ¿
³  FECHA  ³ HORA ³ Tem10 ³ Hum10 ³ Temp4 ³ Hume4 ³ R.sol ³ Evapo ³ Vel10 ³ Dir10 ³ Velo4 ³ Dire4 ³ Temp0 ³ Presi ³ Lluvi ³
³    22 ³   15 ³  11.4 ³  81.5 ³  13.8 ³  76.9 ³ 318.8 ³ 191.6 ³   3.6 ³ 178.9 ³   3.0 ³ 182.8 ³ -99.0 ³ 647.5 ³   0.0 ³
³    22 ³   16 ³  13.9 ³  67.2 ³  15.9 ³  65.9 ³ 510.6 ³ 191.4 ³   1.4 ³ 190.1 ³   1.2 ³ 180.3 ³ -99.0 ³ 646.7 ³   0.0 ³
³    22 ³   17 ³  16.0 ³  58.2 ³  17.5 ³  58.1 ³ 395.9 ³ 191.2 ³   1.0 ³ 166.5 ³   0.9 ³ 160.0 ³ -99.0 ³ 646.2 ³   0.0 ³
³    22 ³   18 ³  14.7 ³  62.2 ³  16.7 ³  59.1 ³  91.2 ³ 191.1 ³   0.6 ³ 213.1 ³   0.5 ³ 246.8 ³ -99.0 ³ 646.2 ³   0.0 ³
³    22 ³   19 ³  13.0 ³  72.8 ³  14.8 ³  73.7 ³   0.3 ³ 191.0 ³   1.5 ³ 180.6 ³   1.1 ³ 149.9 ³ -99.0 ³ 646.7 ³   0.0 ³
³    22 ³   20 ³  12.1 ³  80.7 ³  13.6 ³  80.8 ³   0.0 ³ 191.0 ³   2.3 ³ 182.3 ³   1.4 ³ 202.1 ³ -99.0 ³ 646.8 ³   0.0 ³
³    22 ³   21 ³  11.2 ³  86.4 ³  12.9 ³  83.4 ³   0.0 ³ 191.0 ³   3.5 ³ 219.5 ³   2.4 ³ 279.0 ³ -99.0 ³ 647.5 ³   0.0 ³
³    22 ³   22 ³  11.2 ³  83.2 ³  12.9 ³  79.8 ³   0.0 ³ 191.0 ³   4.1 ³ 240.8 ³   3.3 ³ 320.8 ³ -99.0 ³ 648.3 ³   0.0 ³
³    22 ³   23 ³  10.8 ³  85.3 ³  12.5 ³  81.5 ³   0.0 ³ 191.0 ³   3.0 ³ 233.6 ³   2.3 ³ 328.2 ³ -99.0 ³ 648.3 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    23 ³    0 ³  10.4 ³  87.0 ³  12.1 ³  83.2 ³   0.0 ³ 191.0 ³   3.3 ³ 231.7 ³   2.4 ³ 328.1 ³ -99.0 ³ 647.8 ³   0.0 ³
³    23 ³    1 ³   9.9 ³  87.5 ³  11.6 ³  83.3 ³   0.0 ³ 191.0 ³   4.1 ³ 227.0 ³   2.8 ³ 331.4 ³ -99.0 ³ 647.4 ³   0.0 ³
³    23 ³    2 ³   9.3 ³  88.2 ³  10.9 ³  83.7 ³   0.0 ³ 191.0 ³   5.1 ³ 204.0 ³   3.7 ³ 322.2 ³ -99.0 ³ 647.1 ³   0.0 ³
³    23 ³    3 ³   8.8 ³  89.5 ³  10.3 ³  85.2 ³   0.0 ³ 191.0 ³   3.6 ³ 180.0 ³   2.5 ³ 184.5 ³ -99.0 ³ 647.1 ³   0.0 ³
³    23 ³    4 ³   8.6 ³  87.1 ³  10.2 ³  82.4 ³   0.0 ³ 191.0 ³   4.7 ³ 204.9 ³   3.7 ³ 288.7 ³ -99.0 ³ 647.1 ³   0.0 ³
³    23 ³    5 ³   8.2 ³  88.9 ³   9.8 ³  84.1 ³   0.0 ³ 191.0 ³   4.3 ³ 180.0 ³   2.9 ³ 287.4 ³ -99.0 ³ 647.4 ³   0.0 ³
³    23 ³    6 ³   8.4 ³  88.1 ³  10.0 ³  83.9 ³  47.6 ³ 191.0 ³   4.6 ³ 212.9 ³   3.6 ³ 311.5 ³ -99.0 ³ 647.8 ³   0.0 ³
³    23 ³    7 ³  10.7 ³  78.8 ³  12.7 ³  73.6 ³ 290.7 ³ 191.0 ³   5.1 ³ 205.3 ³   4.4 ³ 319.4 ³ -99.0 ³ 648.2 ³   0.0 ³
³    23 ³    8 ³  12.3 ³  71.4 ³  14.7 ³  66.1 ³ 520.6 ³ 191.1 ³   5.6 ³ 198.5 ³   4.7 ³ 289.5 ³ -99.0 ³ 648.3 ³   0.0 ³
³    23 ³    9 ³  13.0 ³  67.5 ³  15.8 ³  62.0 ³ 542.8 ³ 191.1 ³   4.1 ³ 210.6 ³   3.3 ³ 259.2 ³ -99.0 ³ 648.5 ³   0.0 ³
³    23 ³   10 ³  12.9 ³  70.8 ³  15.6 ³  65.3 ³ 628.4 ³ 191.1 ³   5.9 ³ 199.7 ³   5.0 ³ 257.6 ³ -99.0 ³ 648.4 ³   0.0 ³
³    23 ³   11 ³  14.3 ³  63.6 ³  17.3 ³  57.6 ³ 846.1 ³ 191.1 ³   4.9 ³ 186.0 ³   4.4 ³ 198.0 ³ -99.0 ³ 648.1 ³   0.0 ³
³    23 ³   12 ³  14.8 ³  63.3 ³  18.0 ³  58.0 ³1286.9 ³ 191.4 ³   6.2 ³ 186.0 ³   5.3 ³ 204.2 ³ -99.0 ³ 647.7 ³   0.0 ³
³    23 ³   13 ³  15.5 ³  58.8 ³  18.8 ³  53.9 ³1226.1 ³ 192.0 ³   5.5 ³ 213.4 ³   5.1 ³ 284.7 ³ -99.0 ³ 647.1 ³   0.0 ³
³    23 ³   14 ³  17.4 ³  49.5 ³  20.4 ³  44.5 ³1040.6 ³ 191.1 ³   3.0 ³ 198.6 ³   2.7 ³ 286.4 ³ -99.0 ³ 646.2 ³   0.0 ³
³    23 ³   15 ³  18.3 ³  47.4 ³  21.1 ³  41.2 ³ 721.0 ³ 189.2 ³   1.9 ³ 254.3 ³   1.6 ³ 295.5 ³ -99.0 ³ 645.3 ³   0.0 ³
³    23 ³   16 ³  18.5 ³  49.7 ³  21.0 ³  45.9 ³ 526.9 ³ 188.2 ³   3.0 ³ 234.5 ³   2.5 ³ 234.1 ³ -99.0 ³ 644.8 ³   0.0 ³
³    23 ³   17 ³  16.3 ³  59.6 ³  19.0 ³  55.2 ³ 433.2 ³ 187.4 ³   7.4 ³ 206.3 ³   6.2 ³ 253.8 ³ -99.0 ³ 644.7 ³   0.0 ³
³    23 ³   18 ³  14.0 ³  69.4 ³  16.2 ³  65.3 ³  22.8 ³ 186.7 ³   6.1 ³ 226.2 ³   5.2 ³ 276.5 ³ -99.0 ³ 645.4 ³   0.0 ³
³    23 ³   19 ³  11.7 ³  86.1 ³  13.8 ³  81.5 ³   0.0 ³ 185.3 ³   3.2 ³ 262.0 ³   2.4 ³ 284.9 ³ -99.0 ³ 646.5 ³   0.0 ³
³    23 ³   20 ³  11.4 ³  85.2 ³  13.2 ³  83.6 ³   0.0 ³ 184.3 ³   2.7 ³ 206.7 ³   2.2 ³ 256.3 ³ -99.0 ³ 647.3 ³   0.0 ³
³    23 ³   21 ³  10.1 ³  93.6 ³  12.0 ³  90.2 ³   0.0 ³ 187.7 ³   5.9 ³ 164.1 ³   5.2 ³  96.0 ³ -99.0 ³ 647.8 ³   0.0 ³
³    23 ³   22 ³   9.7 ³  94.6 ³  11.6 ³  90.7 ³   0.0 ³ 189.3 ³   6.2 ³ 193.6 ³   5.0 ³ 232.9 ³ -99.0 ³ 648.1 ³   0.0 ³
³    23 ³   23 ³   9.6 ³  92.6 ³  11.5 ³  88.7 ³   0.0 ³ 188.6 ³   6.7 ³ 186.6 ³   5.5 ³ 207.0 ³ -99.0 ³ 648.0 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    24 ³    0 ³   9.7 ³  90.5 ³  11.5 ³  86.5 ³   0.0 ³ 188.5 ³   4.5 ³ 187.1 ³   3.7 ³ 239.0 ³ -99.0 ³ 647.8 ³   0.0 ³
³    24 ³    1 ³   9.1 ³  93.1 ³  11.0 ³  88.9 ³   0.0 ³ 190.0 ³   2.6 ³ 129.5 ³   2.3 ³  69.2 ³ -99.0 ³ 647.5 ³   0.0 ³
³    24 ³    2 ³   9.1 ³  94.7 ³  10.9 ³  90.8 ³   0.0 ³ 191.4 ³   3.1 ³ 207.6 ³   2.5 ³ 260.6 ³ -99.0 ³ 647.0 ³   0.0 ³
³    24 ³    3 ³   9.2 ³  92.5 ³  11.0 ³  88.9 ³   0.0 ³ 192.0 ³   3.7 ³ 158.3 ³   3.1 ³  97.0 ³ -99.0 ³ 646.5 ³   0.0 ³
³    24 ³    4 ³   9.0 ³  92.3 ³  10.7 ³  88.5 ³   0.0 ³ 193.1 ³   3.1 ³ 180.5 ³   2.3 ³ 263.9 ³ -99.0 ³ 646.5 ³   0.0 ³
³    24 ³    5 ³   9.1 ³  91.0 ³  10.9 ³  87.6 ³   0.0 ³ 193.0 ³   2.2 ³ 186.8 ³   1.8 ³ 318.0 ³ -99.0 ³ 646.7 ³   0.0 ³
³    24 ³    6 ³   9.2 ³  88.9 ³  11.0 ³  86.1 ³  10.5 ³ 193.0 ³   1.8 ³ 145.1 ³   1.4 ³ 130.3 ³ -99.0 ³ 647.2 ³   0.0 ³
³    24 ³    7 ³   9.8 ³  88.8 ³  11.7 ³  84.5 ³  90.7 ³ 193.0 ³   1.8 ³ 199.0 ³   1.5 ³ 285.4 ³ -99.0 ³ 647.7 ³   0.0 ³
³    24 ³    8 ³  11.6 ³  73.9 ³  13.9 ³  68.3 ³ 316.5 ³ 192.9 ³   1.0 ³ 211.2 ³   0.8 ³ 250.4 ³ -99.0 ³ 648.0 ³   0.0 ³
³    24 ³    9 ³  13.2 ³  66.5 ³  15.8 ³  60.6 ³ 462.3 ³ 192.8 ³   1.1 ³ 203.8 ³   0.7 ³ 217.7 ³ -99.0 ³ 648.1 ³   0.0 ³
³    24 ³   10 ³  14.7 ³  53.7 ³  17.6 ³  47.0 ³ 826.4 ³ 192.7 ³   1.2 ³ 208.0 ³   1.0 ³ 244.4 ³ -99.0 ³ 648.1 ³   0.0 ³
³    24 ³   11 ³  15.6 ³  47.2 ³  18.6 ³  41.9 ³ 803.2 ³ 192.6 ³   1.3 ³ 182.4 ³   1.2 ³ 196.5 ³ -99.0 ³ 647.9 ³   0.0 ³
³    24 ³   12 ³  16.1 ³  48.8 ³  19.2 ³  43.8 ³1083.6 ³ 192.6 ³   2.1 ³ 218.6 ³   1.8 ³ 209.3 ³ -99.0 ³ 647.4 ³   0.0 ³
³    24 ³   13 ³  17.0 ³  47.2 ³  20.0 ³  41.8 ³ 987.3 ³ 192.5 ³   1.2 ³ 229.6 ³   1.1 ³ 277.0 ³ -99.0 ³ 646.5 ³   0.0 ³
³    24 ³   14 ³  17.9 ³  43.3 ³  21.1 ³  38.4 ³ 777.6 ³ 192.6 ³   2.1 ³ 202.0 ³   1.8 ³ 220.0 ³ -99.0 ³ 645.6 ³   0.0 ³
³    24 ³   15 ³  19.6 ³  41.2 ³  22.3 ³  36.4 ³ 791.9 ³ 192.5 ³   1.7 ³ 228.5 ³   1.4 ³ 246.8 ³ -99.0 ³ 644.6 ³   0.0 ³
³    24 ³   16 ³  18.0 ³  47.3 ³  20.7 ³  44.0 ³ 437.4 ³ 192.8 ³   4.3 ³ 217.2 ³   3.7 ³ 220.2 ³ -99.0 ³ 643.9 ³   0.0 ³
³    24 ³   17 ³  18.5 ³  41.6 ³  20.9 ³  37.7 ³ 325.1 ³ 193.1 ³   3.7 ³ 220.3 ³   3.1 ³ 224.9 ³ -99.0 ³ 643.5 ³   0.0 ³
³    24 ³   18 ³  17.3 ³  50.0 ³  19.4 ³  48.2 ³  91.1 ³ 190.3 ³   4.8 ³ 217.6 ³   4.0 ³ 216.1 ³ -99.0 ³ 643.8 ³   0.0 ³
³    24 ³   19 ³  15.9 ³  56.9 ³  17.7 ³  56.4 ³   2.7 ³ 189.6 ³   3.4 ³ 208.7 ³   2.6 ³ 210.3 ³ -99.0 ³ 644.6 ³   0.0 ³
³    24 ³   20 ³  14.3 ³  67.8 ³  16.3 ³  65.9 ³   0.0 ³ 188.8 ³   3.2 ³ 156.4 ³   2.6 ³ 152.5 ³ -99.0 ³ 645.7 ³   0.0 ³
³    24 ³   21 ³  11.2 ³  84.6 ³  13.3 ³  80.6 ³   0.0 ³ 187.4 ³   4.7 ³ 123.3 ³   3.8 ³ 128.2 ³ -99.0 ³ 646.9 ³   0.0 ³
³    24 ³   22 ³  10.4 ³  86.9 ³  12.3 ³  82.7 ³   0.0 ³ 186.9 ³   6.0 ³ 132.7 ³   3.6 ³ 126.6 ³ -99.0 ³ 648.0 ³   0.0 ³
³    24 ³   23 ³  10.1 ³  87.7 ³  12.1 ³  82.6 ³   0.0 ³ 187.2 ³   5.2 ³ 138.1 ³   3.8 ³ 135.4 ³ -99.0 ³ 648.2 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    25 ³    0 ³   9.7 ³  88.3 ³  11.7 ³  83.0 ³   0.0 ³ 187.7 ³   2.8 ³ 130.9 ³   2.0 ³ 128.3 ³ -99.0 ³ 648.0 ³   0.0 ³
³    25 ³    1 ³   9.3 ³  91.9 ³  11.3 ³  85.8 ³   0.0 ³ 187.4 ³   1.1 ³ 132.5 ³   0.7 ³ 128.3 ³ -99.0 ³ 647.5 ³   0.0 ³
³    25 ³    2 ³   9.1 ³  94.3 ³  11.1 ³  89.0 ³   0.0 ³ 187.3 ³   1.4 ³ 126.9 ³   0.9 ³ 122.4 ³ -99.0 ³ 647.0 ³   0.0 ³
³    25 ³    3 ³   9.1 ³  88.2 ³  11.0 ³  84.4 ³   0.0 ³ 187.3 ³   0.9 ³ 147.8 ³   0.6 ³ 150.1 ³ -99.0 ³ 646.8 ³   0.0 ³
³    25 ³    4 ³   8.9 ³  83.4 ³  10.7 ³  80.5 ³   0.0 ³ 187.3 ³   1.0 ³ 100.7 ³   0.7 ³  80.5 ³ -99.0 ³ 646.8 ³   0.0 ³
³    25 ³    5 ³   9.1 ³  79.3 ³  10.8 ³  77.2 ³   0.0 ³ 187.3 ³   0.8 ³ 108.8 ³   0.5 ³  79.5 ³ -99.0 ³ 646.8 ³   0.0 ³
³    25 ³    6 ³   8.7 ³  83.7 ³  10.3 ³  82.3 ³  12.2 ³ 187.4 ³   1.6 ³ 143.2 ³   0.9 ³ 149.3 ³ -99.0 ³ 646.7 ³   0.0 ³
³    25 ³    7 ³   9.1 ³  71.1 ³  10.9 ³  67.9 ³  48.3 ³ 187.4 ³   0.9 ³ 120.0 ³   0.6 ³ 119.5 ³ -99.0 ³ 647.2 ³   0.0 ³
³    25 ³    8 ³   9.9 ³  59.0 ³  11.9 ³  55.5 ³ 133.8 ³ 187.4 ³   1.2 ³ 148.9 ³   1.0 ³ 144.0 ³ -99.0 ³ 647.6 ³   0.0 ³
³    25 ³    9 ³  10.5 ³  57.5 ³  12.7 ³  53.2 ³ 179.5 ³ 187.1 ³   1.7 ³ 161.5 ³   1.5 ³ 161.0 ³ -99.0 ³ 647.6 ³   0.0 ³
³    25 ³   10 ³  10.7 ³  56.0 ³  12.9 ³  52.3 ³ 226.2 ³ 186.3 ³   2.2 ³ 113.7 ³   1.6 ³ 117.4 ³ -99.0 ³ 647.7 ³   0.0 ³
³    25 ³   11 ³  11.3 ³  52.3 ³  13.8 ³  47.9 ³ 413.2 ³ 186.1 ³   3.0 ³ 126.6 ³   2.2 ³ 135.8 ³ -99.0 ³ 647.4 ³   0.0 ³
³    25 ³   12 ³  11.6 ³  53.5 ³  14.2 ³  49.3 ³ 433.5 ³ 186.9 ³   3.0 ³ 169.4 ³   2.5 ³ 169.2 ³ -99.0 ³ 647.0 ³   0.0 ³
³    25 ³   13 ³  12.6 ³  53.3 ³  15.4 ³  48.3 ³ 595.0 ³ 186.5 ³   2.5 ³ 188.5 ³   1.9 ³ 196.5 ³ -99.0 ³ 646.3 ³   0.0 ³
³    25 ³   14 ³  13.7 ³  52.7 ³  16.3 ³  46.7 ³ 622.5 ³ 185.9 ³   1.7 ³ 157.2 ³   1.4 ³ 144.5 ³ -99.0 ³ 645.7 ³   0.0 ³
³    25 ³   15 ³  14.5 ³  52.3 ³  17.2 ³  46.4 ³ 555.1 ³ 185.8 ³   1.5 ³ 162.4 ³   1.3 ³ 148.2 ³ -99.0 ³ 644.9 ³   0.0 ³
³    25 ³   16 ³  12.8 ³  66.1 ³  15.4 ³  60.5 ³ 163.1 ³ 185.2 ³   3.8 ³ 200.0 ³   3.3 ³ 224.6 ³ -99.0 ³ 644.7 ³   0.0 ³
³    25 ³   17 ³   9.1 ³  92.1 ³  11.0 ³  89.0 ³  30.5 ³ 184.4 ³   3.4 ³ 130.6 ³   2.7 ³ 132.9 ³ -99.0 ³ 645.2 ³   0.0 ³
³    25 ³   18 ³   8.6 ³  95.9 ³  10.6 ³  90.1 ³   5.0 ³ 188.4 ³   3.4 ³ 116.9 ³   2.3 ³ 121.0 ³ -99.0 ³ 645.7 ³   0.0 ³
³    25 ³   19 ³   8.0 ³  96.3 ³  10.0 ³  91.0 ³   0.0 ³ 195.0 ³   1.8 ³ 102.3 ³   1.5 ³  85.1 ³ -99.0 ³ 646.4 ³   0.0 ³
³    25 ³   20 ³   7.8 ³  94.6 ³   9.7 ³  90.9 ³   0.0 ³ 198.4 ³   1.5 ³ 105.1 ³   1.4 ³  88.4 ³ -99.0 ³ 647.0 ³   0.0 ³
³    25 ³   21 ³   7.6 ³  98.0 ³   9.5 ³  91.9 ³   0.0 ³ 202.6 ³   1.3 ³  99.3 ³   1.1 ³  84.5 ³ -99.0 ³ 647.6 ³   0.0 ³
³    25 ³   22 ³   7.4 ³  97.6 ³   9.4 ³  92.2 ³   0.0 ³ 207.1 ³   1.3 ³  97.8 ³   1.1 ³  93.4 ³ -99.0 ³ 648.1 ³   0.0 ³
³    25 ³   23 ³   7.2 ³  96.0 ³   9.1 ³  92.0 ³   0.0 ³ 209.9 ³   1.0 ³ 114.4 ³   1.0 ³  59.5 ³ -99.0 ³ 648.2 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    26 ³    0 ³   7.2 ³  94.1 ³   9.0 ³  90.3 ³   0.0 ³ 211.4 ³   0.6 ³ 151.9 ³   0.2 ³ 129.6 ³ -99.0 ³ 647.9 ³   0.0 ³
³    26 ³    1 ³   7.4 ³  97.1 ³   9.4 ³  90.7 ³   0.0 ³ 213.4 ³   1.5 ³ 171.5 ³   1.2 ³ 170.4 ³ -99.0 ³ 647.3 ³   0.0 ³
³    26 ³    2 ³   7.5 ³  97.9 ³   9.5 ³  91.3 ³   0.0 ³ 214.5 ³   2.5 ³ 165.5 ³   1.9 ³ 164.2 ³ -99.0 ³ 646.8 ³   0.0 ³
³    26 ³    3 ³   7.5 ³  95.5 ³   9.4 ³  89.1 ³   0.0 ³ 214.2 ³   3.4 ³ 175.0 ³   2.7 ³ 171.0 ³ -99.0 ³ 646.4 ³   0.0 ³
³    26 ³    4 ³   7.5 ³  95.6 ³   9.5 ³  88.9 ³   0.0 ³ 214.1 ³   1.6 ³ 154.0 ³   1.5 ³ 146.4 ³ -99.0 ³ 646.6 ³   0.0 ³
³    26 ³    5 ³   7.5 ³  94.7 ³   9.4 ³  88.4 ³   0.0 ³ 214.0 ³   1.6 ³ 108.0 ³   1.0 ³ 113.8 ³ -99.0 ³ 646.9 ³   0.0 ³
³    26 ³    6 ³   7.5 ³  96.2 ³   9.4 ³  89.7 ³  15.3 ³ 214.0 ³   2.1 ³ 106.2 ³   1.5 ³ 116.7 ³ -99.0 ³ 647.1 ³   0.0 ³
³    26 ³    7 ³   8.0 ³  92.2 ³  10.0 ³  86.1 ³ 130.1 ³ 214.0 ³   2.8 ³ 119.4 ³   1.9 ³ 120.8 ³ -99.0 ³ 647.3 ³   0.0 ³
³    26 ³    8 ³   9.1 ³  83.2 ³  11.4 ³  76.9 ³ 281.4 ³ 213.9 ³   1.7 ³ 150.9 ³   1.5 ³ 154.5 ³ -99.0 ³ 647.8 ³   0.0 ³
³    26 ³    9 ³  10.5 ³  76.6 ³  13.0 ³  69.6 ³ 412.8 ³ 213.9 ³   2.0 ³ 185.0 ³   1.7 ³ 191.0 ³ -99.0 ³ 648.0 ³   0.0 ³
³    26 ³   10 ³  11.2 ³  71.1 ³  13.7 ³  65.9 ³ 454.0 ³ 213.9 ³   3.4 ³ 156.8 ³   3.0 ³ 154.1 ³ -99.0 ³ 647.8 ³   0.0 ³
³    26 ³   11 ³  12.0 ³  68.8 ³  14.6 ³  63.8 ³ 430.7 ³ 213.6 ³   2.5 ³ 134.1 ³   2.1 ³ 144.0 ³ -99.0 ³ 647.5 ³   0.0 ³
³    26 ³   12 ³  13.5 ³  59.5 ³  16.2 ³  54.5 ³ 570.7 ³ 213.5 ³   1.5 ³ 134.0 ³   1.3 ³ 123.4 ³ -99.0 ³ 647.0 ³   0.0 ³
³    26 ³   13 ³  15.1 ³  56.2 ³  17.9 ³  50.6 ³ 767.7 ³ 213.4 ³   1.5 ³ 196.1 ³   1.4 ³ 197.6 ³ -99.0 ³ 646.2 ³   0.0 ³
³    26 ³   14 ³  15.4 ³  56.6 ³  18.3 ³  50.9 ³ 653.2 ³ 213.4 ³   1.9 ³ 201.8 ³   1.7 ³ 202.0 ³ -99.0 ³ 645.5 ³   0.0 ³
³    26 ³   15 ³  15.9 ³  55.5 ³  18.6 ³  51.0 ³ 758.5 ³ 213.4 ³   2.1 ³ 147.0 ³   1.8 ³ 161.9 ³ -99.0 ³ 644.8 ³   0.0 ³
³    26 ³   16 ³  17.1 ³  50.7 ³  19.6 ³  46.8 ³ 646.0 ³ 213.3 ³   1.8 ³ 146.1 ³   1.5 ³ 152.3 ³ -99.0 ³ 644.2 ³   0.0 ³
³    26 ³   17 ³  17.1 ³  50.0 ³  19.2 ³  47.1 ³ 279.4 ³ 213.3 ³   1.6 ³ 140.5 ³   1.4 ³ 152.3 ³ -99.0 ³ 643.9 ³   0.0 ³
³    26 ³   18 ³  15.8 ³  56.3 ³  17.7 ³  54.7 ³  83.3 ³ 213.2 ³   1.5 ³ 155.6 ³   1.3 ³ 175.8 ³ -99.0 ³ 644.2 ³   0.0 ³
³    26 ³   19 ³  12.2 ³  79.9 ³  14.3 ³  76.3 ³   1.0 ³ 213.4 ³   6.7 ³ 205.8 ³   5.7 ³ 345.4 ³ -99.0 ³ 645.0 ³   0.0 ³
³    26 ³   20 ³  11.1 ³  82.4 ³  13.0 ³  78.1 ³   0.0 ³ 215.6 ³   7.4 ³ 188.4 ³   5.8 ³ 148.3 ³ -99.0 ³ 645.7 ³   0.0 ³
³    26 ³   21 ³  10.7 ³  83.6 ³  12.6 ³  79.2 ³   0.0 ³ 216.4 ³   6.6 ³ 222.7 ³   5.4 ³ 322.0 ³ -99.0 ³ 646.2 ³   0.0 ³
³    26 ³   22 ³   9.0 ³  91.0 ³  10.8 ³  88.3 ³   0.0 ³ 214.0 ³   6.1 ³ 258.2 ³   4.9 ³ 265.4 ³ -99.0 ³ 647.1 ³   0.0 ³
³    26 ³   23 ³   9.9 ³  86.1 ³  11.3 ³  86.3 ³   0.0 ³ 213.0 ³   3.9 ³ 203.1 ³   3.0 ³ 186.0 ³ -99.0 ³ 647.1 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    27 ³    0 ³   9.5 ³  90.9 ³  11.3 ³  86.3 ³   0.0 ³ 213.5 ³   5.0 ³ 184.0 ³   4.3 ³ 190.1 ³ -99.0 ³ 647.5 ³   0.0 ³
³    27 ³    1 ³   8.6 ³  92.3 ³  10.6 ³  86.6 ³   0.0 ³ 213.0 ³   2.7 ³ 186.0 ³   2.1 ³ 184.7 ³ -99.0 ³ 647.2 ³   0.0 ³
³    27 ³    2 ³   8.6 ³  93.9 ³  10.5 ³  88.7 ³   0.0 ³ 213.4 ³   2.3 ³ 167.5 ³   1.9 ³ 164.0 ³ -99.0 ³ 647.0 ³   0.0 ³
³    27 ³    3 ³   8.0 ³  98.6 ³  10.1 ³  91.4 ³   0.0 ³ 213.6 ³   2.1 ³ 108.0 ³   1.7 ³ 103.4 ³ -99.0 ³ 646.8 ³   0.0 ³
³    27 ³    4 ³   7.9 ³  99.3 ³   9.9 ³  92.9 ³   0.0 ³ 213.6 ³   1.3 ³  96.4 ³   0.9 ³  86.5 ³ -99.0 ³ 646.8 ³   0.0 ³
³    27 ³    5 ³   8.0 ³  98.1 ³   9.9 ³  92.8 ³   0.0 ³ 214.3 ³   0.9 ³ 101.3 ³   1.0 ³  65.4 ³ -99.0 ³ 646.9 ³   0.0 ³
³    27 ³    6 ³   8.2 ³  96.4 ³  10.1 ³  92.1 ³   6.6 ³ 214.3 ³   1.1 ³ 119.9 ³   1.1 ³  50.4 ³ -99.0 ³ 647.2 ³   0.0 ³
³    27 ³    7 ³   8.8 ³  92.3 ³  10.7 ³  89.7 ³  99.2 ³ 214.3 ³   0.8 ³ 107.9 ³   0.8 ³  59.0 ³ -99.0 ³ 647.6 ³   0.0 ³
³    27 ³    8 ³  10.4 ³  83.2 ³  12.6 ³  79.6 ³ 262.8 ³ 214.3 ³   0.4 ³ 188.0 ³   0.3 ³ 210.0 ³ -99.0 ³ 647.9 ³   0.0 ³
